product_id,product_category_name,category_name_english,product_base_price,product_weight_g,product_length_cm,product_height_cm,product_width_cm
prd_01969,health_perfumery,Health & Perfumery,22.21,10078.0,56,49,29
prd_01970,electronics,Electronics,652.28,13674.0,74,22,75
prd_01971,computers_accessories,Computers & Accessories,635.9,11531.0,95,24,75
prd_01972,electronics,Electronics,231.63,5177.0,39,56,56
prd_01973,fashion_clothing,Fashion & Apparel,25.61,11725.0,97,60,75
prd_01974,housewares,Housewares,68.86,1321.0,41,25,54
prd_01975,electronics,Electronics,445.99,8753.0,22,53,30
prd_01976,electronics,Electronics,509.27,10438.0,75,36,77
prd_01977,fashion_shoes,Shoes & Footwear,69.16,10398.0,34,29,10
prd_01978,beauty_cosmetics,Beauty & Cosmetics,40.84,13450.0,15,37,70
prd_01979,electronics,Electronics,623.9,13035.0,41,15,11
prd_01980,fashion_shoes,Shoes & Footwear,63.53,14319.0,97,72,60
prd_01981,garden_tools,Garden Tools,181.46,9316.0,10,75,36
prd_01982,fashion_shoes,Shoes & Footwear,180.16,3772.0,23,31,33
prd_01983,home_appliances,Home Appliances,316.97,2364.0,66,74,19
prd_01984,fashion_shoes,Shoes & Footwear,127.7,2801.0,56,65,79
prd_01985,beauty_cosmetics,Beauty & Cosmetics,16.79,9710.0,92,36,11
prd_01986,electronics,Electronics,85.62,264.0,62,40,36
prd_01987,home_appliances,Home Appliances,869.06,7054.0,38,56,19
prd_01988,housewares,Housewares,127.25,7290.0,40,13,63
prd_01989,beauty_cosmetics,Beauty & Cosmetics,32.29,5890.0,88,72,77
prd_01990,toys,Toys & Games,55.42,12532.0,82,78,53
prd_01991,office_furniture,Office Furniture,89.15,9864.0,68,64,12
prd_01992,home_appliances,Home Appliances,248.0,3393.0,49,57,44
prd_01993,computers_accessories,Computers & Accessories,141.81,10890.0,87,46,66
prd_01994,office_furniture,Office Furniture,110.96,12265.0,24,57,51
prd_01995,home_appliances,Home Appliances,366.7,6462.0,40,69,20
prd_01996,sports_leisure,Sports & Leisure,195.45,2709.0,54,54,61
prd_01997,books_stationery,Books & Stationery,57.2,8963.0,19,24,11
prd_01998,fashion_clothing,Fashion & Apparel,80.48,5878.0,60,25,25
prd_01999,home_appliances,Home Appliances,650.71,8058.0,13,49,59
prd_02000,health_perfumery,Health & Perfumery,90.14,13946.0,18,26,72
prd_02001,housewares,Housewares,120.71,11813.0,25,19,66
prd_02002,automotive,Automotive Parts,393.94,6892.0,11,61,78
prd_02003,computers_accessories,Computers & Accessories,1338.35,8055.0,32,30,72
prd_02004,home_appliances,Home Appliances,681.79,1014.0,90,67,28
prd_02005,housewares,Housewares,73.3,3389.0,76,32,75
prd_02006,fashion_shoes,Shoes & Footwear,66.06,12786.0,24,13,45
prd_02007,garden_tools,Garden Tools,214.82,7080.0,92,10,37
prd_02008,electronics,Electronics,85.33,2108.0,47,62,28
prd_02009,fashion_clothing,Fashion & Apparel,83.52,8183.0,63,33,34
prd_02010,automotive,Automotive Parts,327.94,4704.0,23,7,41
prd_02011,fashion_clothing,Fashion & Apparel,105.88,12873.0,26,79,37
prd_02012,computers_accessories,Computers & Accessories,1158.63,3124.0,52,20,66
prd_02013,fashion_shoes,Shoes & Footwear,156.2,4471.0,52,11,13
prd_02014,housewares,Housewares,132.32,9360.0,58,41,64
prd_02015,fashion_clothing,Fashion & Apparel,89.72,14786.0,22,8,11
prd_02016,electronics,Electronics,95.24,1069.0,27,68,39
prd_02017,fashion_clothing,Fashion & Apparel,75.5,14285.0,44,53,13
prd_02018,telephony,Telephony/Mobile,745.01,8439.0,43,79,56
prd_02019,automotive,Automotive Parts,376.75,12073.0,100,50,30
prd_02020,computers_accessories,Computers & Accessories,575.76,13250.0,50,52,43
prd_02021,fashion_clothing,Fashion & Apparel,40.26,870.0,68,8,63
prd_02022,electronics,Electronics,691.44,8327.0,46,29,47
prd_02023,home_appliances,Home Appliances,805.29,10357.0,98,24,21
prd_02024,computers_accessories,Computers & Accessories,545.18,4140.0,29,61,57
prd_02025,fashion_clothing,Fashion & Apparel,23.09,10723.0,57,72,72
prd_02026,health_perfumery,Health & Perfumery,20.18,10394.0,20,18,36
prd_02027,telephony,Telephony/Mobile,663.21,7615.0,75,74,38
prd_02028,beauty_cosmetics,Beauty & Cosmetics,68.92,4519.0,83,66,52
prd_02029,fashion_clothing,Fashion & Apparel,94.21,2271.0,42,80,38
prd_02030,fashion_shoes,Shoes & Footwear,197.42,7285.0,25,43,19
prd_02031,beauty_cosmetics,Beauty & Cosmetics,57.43,7735.0,96,19,32
prd_02032,computers_accessories,Computers & Accessories,823.27,7136.0,19,44,48
prd_02033,telephony,Telephony/Mobile,176.63,2826.0,52,44,46
prd_02034,home_appliances,Home Appliances,618.56,8688.0,55,61,28
prd_02035,beauty_cosmetics,Beauty & Cosmetics,74.54,8319.0,29,23,74
prd_02036,sports_leisure,Sports & Leisure,299.82,11677.0,29,22,80
prd_02037,sports_leisure,Sports & Leisure,240.35,2495.0,99,12,24
prd_02038,health_perfumery,Health & Perfumery,25.71,5572.0,39,79,34
prd_02039,electronics,Electronics,453.8,1607.0,88,40,70
prd_02040,health_perfumery,Health & Perfumery,85.28,12437.0,53,14,36
prd_02041,office_furniture,Office Furniture,401.87,14839.0,98,70,49
prd_02042,electronics,Electronics,752.87,13424.0,70,65,23
prd_02043,electronics,Electronics,554.72,2541.0,24,22,12
prd_02044,sports_leisure,Sports & Leisure,21.18,5823.0,13,54,15
prd_02045,fashion_clothing,Fashion & Apparel,83.22,2842.0,70,11,56
prd_02046,electronics,Electronics,589.58,13097.0,53,44,77
prd_02047,toys,Toys & Games,95.08,3311.0,32,39,55
prd_02048,electronics,Electronics,70.34,6813.0,85,42,48
prd_02049,computers_accessories,Computers & Accessories,979.24,13534.0,59,58,23
prd_02050,fashion_clothing,Fashion & Apparel,66.11,8581.0,27,73,76
prd_02051,automotive,Automotive Parts,141.45,4990.0,65,31,60
prd_02052,sports_leisure,Sports & Leisure,155.65,6925.0,50,59,28
prd_02053,health_perfumery,Health & Perfumery,92.08,264.0,74,20,51
prd_02054,electronics,Electronics,776.97,8288.0,40,21,47
prd_02055,fashion_clothing,Fashion & Apparel,109.81,5996.0,26,53,51
prd_02056,computers_accessories,Computers & Accessories,137.3,3636.0,97,21,61
prd_02057,automotive,Automotive Parts,194.4,6222.0,81,39,66
prd_02058,telephony,Telephony/Mobile,733.31,4107.0,52,28,50
prd_02059,beauty_cosmetics,Beauty & Cosmetics,34.08,12172.0,52,67,13
prd_02060,computers_accessories,Computers & Accessories,152.8,8836.0,30,75,56
prd_02061,housewares,Housewares,80.14,10292.0,57,79,75
prd_02062,books_stationery,Books & Stationery,9.93,9522.0,97,75,59
prd_02063,health_perfumery,Health & Perfumery,112.69,11323.0,62,20,17
prd_02064,fashion_clothing,Fashion & Apparel,99.22,5960.0,13,32,41
prd_02065,health_perfumery,Health & Perfumery,22.25,5508.0,35,16,41
prd_02066,books_stationery,Books & Stationery,22.99,6524.0,77,37,10
prd_02067,housewares,Housewares,30.42,6479.0,42,77,12
prd_02068,telephony,Telephony/Mobile,137.5,8190.0,53,22,39
prd_02069,fashion_shoes,Shoes & Footwear,108.02,4034.0,37,66,28
prd_02070,automotive,Automotive Parts,50.94,2789.0,78,51,42
prd_02071,computers_accessories,Computers & Accessories,831.06,14646.0,85,23,69
prd_02072,fashion_shoes,Shoes & Footwear,65.28,13895.0,88,46,47
prd_02073,home_appliances,Home Appliances,120.81,10390.0,40,12,11
prd_02074,toys,Toys & Games,93.63,11683.0,82,67,43
prd_02075,electronics,Electronics,769.8,8196.0,45,30,11
prd_02076,fashion_clothing,Fashion & Apparel,40.68,4099.0,65,29,30
prd_02077,toys,Toys & Games,29.13,7877.0,14,75,21
prd_02078,housewares,Housewares,56.97,12919.0,24,74,58
prd_02079,toys,Toys & Games,41.27,2947.0,95,72,56
prd_02080,home_appliances,Home Appliances,196.13,13122.0,59,79,70
prd_02081,fashion_shoes,Shoes & Footwear,127.32,11492.0,38,30,66
prd_02082,telephony,Telephony/Mobile,429.97,12910.0,80,20,59
prd_02083,housewares,Housewares,79.55,1151.0,57,74,50
prd_02084,electronics,Electronics,410.04,6052.0,98,29,22
prd_02085,electronics,Electronics,642.55,3269.0,92,65,56
prd_02086,fashion_shoes,Shoes & Footwear,57.45,12737.0,89,13,12
prd_02087,fashion_clothing,Fashion & Apparel,59.42,698.0,30,30,55
prd_02088,health_perfumery,Health & Perfumery,56.68,1879.0,61,28,46
prd_02089,fashion_clothing,Fashion & Apparel,17.53,4979.0,97,10,45
prd_02090,electronics,Electronics,687.57,3703.0,86,53,45
prd_02091,electronics,Electronics,617.34,10803.0,66,70,73
prd_02092,electronics,Electronics,790.96,11917.0,48,79,67
prd_02093,electronics,Electronics,196.27,11440.0,99,14,50
prd_02094,electronics,Electronics,682.41,6381.0,81,12,17
prd_02095,telephony,Telephony/Mobile,312.71,11533.0,23,24,16
prd_02096,home_appliances,Home Appliances,583.18,5876.0,50,9,36
prd_02097,computers_accessories,Computers & Accessories,1313.45,5862.0,20,57,62
prd_02098,electronics,Electronics,123.04,5855.0,54,62,67
prd_02099,fashion_clothing,Fashion & Apparel,113.03,5766.0,97,38,12
prd_02100,beauty_cosmetics,Beauty & Cosmetics,72.97,14984.0,81,13,44
prd_02101,books_stationery,Books & Stationery,30.11,11392.0,50,20,24
prd_02102,fashion_shoes,Shoes & Footwear,52.44,998.0,91,43,53
prd_02103,sports_leisure,Sports & Leisure,212.12,5955.0,89,13,21
prd_02104,electronics,Electronics,775.53,3264.0,59,28,73
prd_02105,housewares,Housewares,107.9,11929.0,70,40,19
prd_02106,sports_leisure,Sports & Leisure,61.67,1478.0,31,60,57
prd_02107,fashion_clothing,Fashion & Apparel,45.77,6272.0,11,62,12
prd_02108,computers_accessories,Computers & Accessories,1343.49,8104.0,23,68,29
prd_02109,housewares,Housewares,106.69,5710.0,66,37,11
prd_02110,computers_accessories,Computers & Accessories,270.68,4136.0,69,30,46
prd_02111,sports_leisure,Sports & Leisure,62.8,14803.0,77,51,26
prd_02112,sports_leisure,Sports & Leisure,27.02,12303.0,87,57,38
prd_02113,fashion_clothing,Fashion & Apparel,22.51,985.0,69,37,68
prd_02114,fashion_shoes,Shoes & Footwear,112.34,6737.0,67,58,64
prd_02115,computers_accessories,Computers & Accessories,645.34,12693.0,37,22,12
prd_02116,fashion_shoes,Shoes & Footwear,70.7,7388.0,57,73,44
prd_02117,computers_accessories,Computers & Accessories,788.81,1557.0,71,15,15
prd_02118,fashion_shoes,Shoes & Footwear,157.97,9098.0,90,39,55
prd_02119,electronics,Electronics,308.22,13803.0,64,75,14
prd_02120,electronics,Electronics,153.13,6738.0,81,7,79
prd_02121,electronics,Electronics,502.53,8111.0,61,16,52
prd_02122,beauty_cosmetics,Beauty & Cosmetics,47.96,5172.0,21,10,11
prd_02123,electronics,Electronics,649.56,13254.0,98,48,17
prd_02124,office_furniture,Office Furniture,382.23,4284.0,52,74,26
prd_02125,home_appliances,Home Appliances,885.44,6024.0,71,27,33
prd_02126,toys,Toys & Games,34.92,1954.0,12,11,61
prd_02127,health_perfumery,Health & Perfumery,102.11,4956.0,49,70,29
prd_02128,beauty_cosmetics,Beauty & Cosmetics,21.09,14269.0,55,23,41
prd_02129,fashion_clothing,Fashion & Apparel,109.55,11819.0,64,43,22
prd_02130,automotive,Automotive Parts,316.56,10757.0,96,53,53
prd_02131,fashion_shoes,Shoes & Footwear,77.69,13371.0,50,26,80
prd_02132,beauty_cosmetics,Beauty & Cosmetics,29.59,13431.0,60,80,34
prd_02133,housewares,Housewares,76.53,116.0,62,57,36
prd_02134,housewares,Housewares,21.5,7254.0,37,73,12
prd_02135,garden_tools,Garden Tools,197.96,638.0,67,78,40
prd_02136,computers_accessories,Computers & Accessories,481.11,5093.0,22,18,41
prd_02137,home_appliances,Home Appliances,879.62,9940.0,88,75,41
prd_02138,toys,Toys & Games,70.8,7259.0,51,52,16
prd_02139,telephony,Telephony/Mobile,698.49,10333.0,42,71,25
prd_02140,electronics,Electronics,343.84,8234.0,77,9,11
prd_02141,electronics,Electronics,488.2,13285.0,21,46,78
prd_02142,computers_accessories,Computers & Accessories,1450.67,8171.0,49,38,16
prd_02143,electronics,Electronics,311.57,1807.0,31,68,28
prd_02144,telephony,Telephony/Mobile,346.04,7007.0,73,31,40
prd_02145,health_perfumery,Health & Perfumery,48.81,13550.0,84,8,50
prd_02146,fashion_clothing,Fashion & Apparel,90.89,13146.0,65,40,44
prd_02147,toys,Toys & Games,59.43,5780.0,85,19,11
prd_02148,telephony,Telephony/Mobile,424.91,6449.0,28,60,62
prd_02149,housewares,Housewares,122.84,11845.0,59,20,24
prd_02150,sports_leisure,Sports & Leisure,223.39,2369.0,18,68,80
prd_02151,electronics,Electronics,225.25,12192.0,16,13,24
prd_02152,computers_accessories,Computers & Accessories,1446.76,679.0,60,30,78
prd_02153,fashion_shoes,Shoes & Footwear,39.08,6913.0,48,68,55
prd_02154,sports_leisure,Sports & Leisure,38.35,7053.0,19,6,68
prd_02155,toys,Toys & Games,27.24,3195.0,53,49,32
prd_02156,books_stationery,Books & Stationery,13.85,7921.0,39,13,69
prd_02157,fashion_clothing,Fashion & Apparel,65.43,2266.0,91,74,32
prd_02158,electronics,Electronics,623.09,14216.0,83,26,17
prd_02159,electronics,Electronics,505.45,13431.0,21,62,19
prd_02160,automotive,Automotive Parts,277.33,8302.0,20,60,48
prd_02161,beauty_cosmetics,Beauty & Cosmetics,20.18,5347.0,91,70,15
prd_02162,books_stationery,Books & Stationery,59.28,4395.0,62,75,79
prd_02163,home_appliances,Home Appliances,558.12,9235.0,36,27,47
prd_02164,home_appliances,Home Appliances,492.43,5659.0,19,47,77
prd_02165,electronics,Electronics,131.12,2913.0,91,61,21
prd_02166,housewares,Housewares,75.54,2036.0,17,35,69
prd_02167,books_stationery,Books & Stationery,41.86,14277.0,63,60,22
prd_02168,fashion_shoes,Shoes & Footwear,70.36,4327.0,89,58,22
prd_02169,fashion_shoes,Shoes & Footwear,116.66,9352.0,67,50,42
prd_02170,home_appliances,Home Appliances,830.06,14617.0,29,79,20
prd_02171,fashion_clothing,Fashion & Apparel,52.59,2405.0,52,23,63
prd_02172,health_perfumery,Health & Perfumery,101.08,2586.0,22,76,65
prd_02173,housewares,Housewares,91.95,566.0,61,51,71
prd_02174,sports_leisure,Sports & Leisure,84.74,1154.0,48,64,59
prd_02175,home_appliances,Home Appliances,471.33,10501.0,84,66,54
prd_02176,office_furniture,Office Furniture,297.59,8147.0,71,26,73
prd_02177,home_appliances,Home Appliances,374.99,10293.0,23,64,24
prd_02178,automotive,Automotive Parts,46.9,5365.0,45,12,52
prd_02179,electronics,Electronics,581.62,8985.0,38,25,40
prd_02180,toys,Toys & Games,86.02,924.0,50,71,62
prd_02181,automotive,Automotive Parts,318.02,3631.0,32,67,26
prd_02182,toys,Toys & Games,63.55,13991.0,88,24,13
prd_02183,electronics,Electronics,777.2,7841.0,91,64,44
prd_02184,housewares,Housewares,96.29,4594.0,48,25,63
prd_02185,beauty_cosmetics,Beauty & Cosmetics,39.4,1994.0,44,50,45
prd_02186,housewares,Housewares,63.95,12894.0,77,69,29
prd_02187,telephony,Telephony/Mobile,168.36,7216.0,41,64,50
prd_02188,toys,Toys & Games,67.71,8963.0,28,51,33
prd_02189,housewares,Housewares,117.97,4482.0,76,79,72
prd_02190,health_perfumery,Health & Perfumery,111.14,13720.0,40,19,26
prd_02191,beauty_cosmetics,Beauty & Cosmetics,75.04,8242.0,73,41,46
prd_02192,housewares,Housewares,53.0,13193.0,31,13,13
prd_02193,home_appliances,Home Appliances,484.51,10309.0,39,31,70
prd_02194,computers_accessories,Computers & Accessories,792.82,13464.0,80,71,33
prd_02195,housewares,Housewares,16.89,6211.0,69,66,39
prd_02196,fashion_clothing,Fashion & Apparel,92.37,10892.0,27,77,51
prd_02197,sports_leisure,Sports & Leisure,109.3,14429.0,28,7,22
prd_02198,sports_leisure,Sports & Leisure,250.73,9668.0,14,65,20
prd_02199,fashion_clothing,Fashion & Apparel,108.1,1346.0,30,75,56
prd_02200,fashion_clothing,Fashion & Apparel,30.47,11529.0,98,9,31
prd_02201,beauty_cosmetics,Beauty & Cosmetics,64.25,7405.0,90,9,24
prd_02202,sports_leisure,Sports & Leisure,68.49,11387.0,62,10,52
prd_02203,telephony,Telephony/Mobile,644.77,3554.0,40,59,60
prd_02204,home_appliances,Home Appliances,842.67,11475.0,70,45,49
prd_02205,automotive,Automotive Parts,38.73,3332.0,71,21,53
prd_02206,sports_leisure,Sports & Leisure,292.03,2942.0,51,50,34
prd_02207,computers_accessories,Computers & Accessories,805.06,6444.0,99,35,64
prd_02208,fashion_clothing,Fashion & Apparel,85.27,4077.0,91,57,13
prd_02209,computers_accessories,Computers & Accessories,408.13,4882.0,49,76,80
prd_02210,housewares,Housewares,79.8,13121.0,97,5,55
prd_02211,telephony,Telephony/Mobile,766.47,1780.0,25,64,60
prd_02212,automotive,Automotive Parts,44.56,709.0,47,50,22
prd_02213,books_stationery,Books & Stationery,57.47,14690.0,87,54,26
prd_02214,home_appliances,Home Appliances,129.69,11527.0,24,69,57
prd_02215,fashion_clothing,Fashion & Apparel,90.28,4028.0,88,66,47
prd_02216,electronics,Electronics,414.53,11583.0,79,24,66
prd_02217,electronics,Electronics,211.42,12185.0,27,18,76
prd_02218,beauty_cosmetics,Beauty & Cosmetics,44.27,9343.0,98,43,58
prd_02219,health_perfumery,Health & Perfumery,49.49,4499.0,44,31,17
prd_02220,housewares,Housewares,76.24,11109.0,17,68,48
prd_02221,computers_accessories,Computers & Accessories,487.42,9997.0,70,36,32
prd_02222,sports_leisure,Sports & Leisure,158.02,10039.0,71,12,29
prd_02223,fashion_clothing,Fashion & Apparel,101.78,10044.0,38,61,54
prd_02224,housewares,Housewares,45.22,12515.0,42,51,50
prd_02225,health_perfumery,Health & Perfumery,38.16,13422.0,80,49,47
prd_02226,housewares,Housewares,137.68,11553.0,76,41,22
prd_02227,computers_accessories,Computers & Accessories,1015.02,2741.0,68,51,15
prd_02228,housewares,Housewares,40.52,8204.0,49,32,36
prd_02229,electronics,Electronics,427.08,13956.0,43,43,11
prd_02230,home_appliances,Home Appliances,183.53,1599.0,84,16,21
prd_02231,fashion_clothing,Fashion & Apparel,26.72,1258.0,47,67,47
prd_02232,telephony,Telephony/Mobile,804.0,1419.0,88,57,44
prd_02233,sports_leisure,Sports & Leisure,102.72,13165.0,43,64,36
prd_02234,computers_accessories,Computers & Accessories,579.48,11323.0,100,25,39
prd_02235,toys,Toys & Games,112.93,10843.0,61,57,58
prd_02236,electronics,Electronics,53.12,13862.0,46,57,22
prd_02237,fashion_clothing,Fashion & Apparel,54.41,10993.0,49,56,49
prd_02238,sports_leisure,Sports & Leisure,288.41,9638.0,93,52,41
prd_02239,sports_leisure,Sports & Leisure,127.19,4352.0,17,72,52
prd_02240,toys,Toys & Games,124.8,6816.0,57,25,10
prd_02241,automotive,Automotive Parts,210.53,14418.0,76,71,79
prd_02242,toys,Toys & Games,46.09,9124.0,15,69,10
prd_02243,housewares,Housewares,44.42,10910.0,46,9,74
prd_02244,fashion_clothing,Fashion & Apparel,106.93,2986.0,48,42,41
prd_02245,sports_leisure,Sports & Leisure,281.55,9273.0,34,62,59
prd_02246,computers_accessories,Computers & Accessories,848.25,6041.0,67,68,79
prd_02247,computers_accessories,Computers & Accessories,862.34,11340.0,24,80,48
prd_02248,toys,Toys & Games,68.55,9480.0,24,17,20
prd_02249,beauty_cosmetics,Beauty & Cosmetics,92.3,5602.0,16,15,40
prd_02250,home_appliances,Home Appliances,725.01,6782.0,76,57,32
prd_02251,home_appliances,Home Appliances,273.69,5023.0,66,35,24
prd_02252,sports_leisure,Sports & Leisure,193.57,4991.0,58,13,45
prd_02253,fashion_shoes,Shoes & Footwear,156.64,14722.0,30,53,71
prd_02254,fashion_clothing,Fashion & Apparel,20.86,10672.0,24,7,57
prd_02255,toys,Toys & Games,16.49,14169.0,82,12,36
prd_02256,fashion_clothing,Fashion & Apparel,19.73,7976.0,33,80,45
prd_02257,electronics,Electronics,653.54,4496.0,38,69,59
prd_02258,beauty_cosmetics,Beauty & Cosmetics,41.09,14640.0,14,65,67
prd_02259,fashion_shoes,Shoes & Footwear,144.1,9853.0,89,39,39
prd_02260,sports_leisure,Sports & Leisure,13.77,13949.0,13,52,51
prd_02261,health_perfumery,Health & Perfumery,29.14,8000.0,42,54,27
prd_02262,computers_accessories,Computers & Accessories,391.98,502.0,45,60,65
prd_02263,computers_accessories,Computers & Accessories,750.29,13699.0,92,46,69
prd_02264,toys,Toys & Games,119.45,1792.0,12,11,11
prd_02265,fashion_clothing,Fashion & Apparel,46.06,10185.0,31,78,66
prd_02266,sports_leisure,Sports & Leisure,34.4,13976.0,36,24,42
prd_02267,fashion_shoes,Shoes & Footwear,118.89,13383.0,71,10,13
prd_02268,fashion_shoes,Shoes & Footwear,74.96,4041.0,42,64,19
prd_02269,fashion_shoes,Shoes & Footwear,150.64,340.0,72,70,61
prd_02270,housewares,Housewares,39.45,12374.0,71,58,35
prd_02271,computers_accessories,Computers & Accessories,775.8,1328.0,60,50,76
prd_02272,telephony,Telephony/Mobile,113.78,2002.0,60,57,15
prd_02273,computers_accessories,Computers & Accessories,543.86,14144.0,56,66,23
prd_02274,electronics,Electronics,83.4,2050.0,66,38,74
prd_02275,housewares,Housewares,14.85,10950.0,88,54,25
prd_02276,beauty_cosmetics,Beauty & Cosmetics,64.53,3358.0,25,73,20
prd_02277,automotive,Automotive Parts,177.06,6029.0,60,70,59
prd_02278,fashion_clothing,Fashion & Apparel,37.98,5322.0,27,45,56
prd_02279,fashion_shoes,Shoes & Footwear,135.0,7097.0,20,34,41
prd_02280,computers_accessories,Computers & Accessories,940.44,1503.0,36,63,29
prd_02281,electronics,Electronics,638.26,9061.0,47,24,10
prd_02282,beauty_cosmetics,Beauty & Cosmetics,79.75,13791.0,68,77,48
prd_02283,fashion_clothing,Fashion & Apparel,26.92,8125.0,76,46,60
prd_02284,housewares,Housewares,59.9,7087.0,59,77,28
prd_02285,computers_accessories,Computers & Accessories,1453.4,5405.0,88,27,11
prd_02286,beauty_cosmetics,Beauty & Cosmetics,87.87,4014.0,14,56,17
prd_02287,garden_tools,Garden Tools,99.22,10159.0,23,65,64
prd_02288,home_appliances,Home Appliances,290.61,10231.0,52,36,13
prd_02289,automotive,Automotive Parts,23.96,10513.0,89,74,78
prd_02290,books_stationery,Books & Stationery,56.4,128.0,22,67,24
prd_02291,fashion_clothing,Fashion & Apparel,92.81,7663.0,66,64,79
prd_02292,electronics,Electronics,534.34,2967.0,65,54,69
prd_02293,electronics,Electronics,208.0,5020.0,10,7,32
prd_02294,telephony,Telephony/Mobile,358.95,2262.0,50,33,27
prd_02295,housewares,Housewares,42.28,14055.0,79,63,64
prd_02296,fashion_clothing,Fashion & Apparel,17.88,1455.0,50,69,76
prd_02297,health_perfumery,Health & Perfumery,93.88,10274.0,37,7,75
prd_02298,fashion_clothing,Fashion & Apparel,26.91,3157.0,28,39,71
prd_02299,toys,Toys & Games,25.94,1922.0,14,11,70
prd_02300,electronics,Electronics,735.72,5243.0,94,51,17
prd_02301,beauty_cosmetics,Beauty & Cosmetics,79.87,1764.0,16,49,23
prd_02302,home_appliances,Home Appliances,693.57,4858.0,52,18,73
prd_02303,electronics,Electronics,724.78,7508.0,64,68,62
prd_02304,fashion_clothing,Fashion & Apparel,56.06,14269.0,51,67,63
prd_02305,toys,Toys & Games,144.06,10733.0,48,50,77
prd_02306,fashion_clothing,Fashion & Apparel,39.13,1236.0,45,28,61
prd_02307,fashion_clothing,Fashion & Apparel,48.17,1468.0,57,15,16
prd_02308,sports_leisure,Sports & Leisure,274.88,14127.0,70,73,25
prd_02309,fashion_clothing,Fashion & Apparel,44.02,13353.0,21,57,54
prd_02310,electronics,Electronics,211.75,591.0,95,50,60
prd_02311,fashion_clothing,Fashion & Apparel,16.29,8324.0,60,17,13
prd_02312,electronics,Electronics,748.01,7711.0,43,34,74
prd_02313,office_furniture,Office Furniture,358.65,13518.0,83,32,67
prd_02314,electronics,Electronics,147.18,6042.0,20,12,57
prd_02315,electronics,Electronics,256.82,10116.0,19,78,69
prd_02316,sports_leisure,Sports & Leisure,75.36,909.0,43,79,79
prd_02317,fashion_clothing,Fashion & Apparel,104.13,4975.0,86,80,73
prd_02318,home_appliances,Home Appliances,763.22,530.0,75,32,53
prd_02319,fashion_shoes,Shoes & Footwear,151.86,2168.0,16,67,73
prd_02320,beauty_cosmetics,Beauty & Cosmetics,25.4,7809.0,56,31,42
prd_02321,fashion_clothing,Fashion & Apparel,18.64,12317.0,81,60,80
prd_02322,electronics,Electronics,370.96,14921.0,20,6,37
prd_02323,automotive,Automotive Parts,259.86,9969.0,36,65,78
prd_02324,housewares,Housewares,76.46,9313.0,29,5,32
prd_02325,fashion_clothing,Fashion & Apparel,90.49,14411.0,42,19,27
prd_02326,telephony,Telephony/Mobile,304.09,1440.0,100,44,12
prd_02327,electronics,Electronics,611.7,5659.0,87,22,18
prd_02328,fashion_clothing,Fashion & Apparel,72.46,3455.0,27,57,44
prd_02329,fashion_shoes,Shoes & Footwear,187.07,10858.0,28,6,43
prd_02330,computers_accessories,Computers & Accessories,944.88,10305.0,61,36,32
prd_02331,electronics,Electronics,308.98,4055.0,23,19,66
prd_02332,fashion_clothing,Fashion & Apparel,119.56,6831.0,16,46,55
prd_02333,telephony,Telephony/Mobile,307.26,4624.0,77,8,14
prd_02334,telephony,Telephony/Mobile,523.15,13813.0,58,72,32
prd_02335,beauty_cosmetics,Beauty & Cosmetics,94.97,1629.0,53,53,55
prd_02336,electronics,Electronics,561.86,12471.0,68,60,40
prd_02337,electronics,Electronics,154.12,13438.0,15,39,62
prd_02338,garden_tools,Garden Tools,240.64,10922.0,68,28,71
prd_02339,beauty_cosmetics,Beauty & Cosmetics,36.0,4660.0,72,48,67
prd_02340,home_appliances,Home Appliances,465.38,8124.0,64,25,19
prd_02341,home_appliances,Home Appliances,464.08,13614.0,54,7,35
prd_02342,electronics,Electronics,440.87,5452.0,72,6,67
prd_02343,sports_leisure,Sports & Leisure,77.76,8820.0,94,6,57
prd_02344,fashion_clothing,Fashion & Apparel,103.31,3212.0,14,21,51
prd_02345,health_perfumery,Health & Perfumery,84.25,10672.0,49,25,17
prd_02346,fashion_shoes,Shoes & Footwear,189.65,11421.0,63,61,35
prd_02347,housewares,Housewares,72.42,12750.0,41,78,17
prd_02348,books_stationery,Books & Stationery,47.38,11756.0,75,64,74
prd_02349,health_perfumery,Health & Perfumery,90.23,1246.0,88,66,64
prd_02350,home_appliances,Home Appliances,200.16,13972.0,73,38,26
prd_02351,electronics,Electronics,254.58,5842.0,65,31,30
prd_02352,fashion_clothing,Fashion & Apparel,96.38,6547.0,86,17,55
prd_02353,beauty_cosmetics,Beauty & Cosmetics,33.85,319.0,91,78,68
prd_02354,home_appliances,Home Appliances,206.96,12455.0,93,15,63
prd_02355,home_appliances,Home Appliances,913.02,3205.0,49,66,51
prd_02356,automotive,Automotive Parts,61.2,5498.0,55,17,28
prd_02357,fashion_shoes,Shoes & Footwear,139.24,937.0,17,51,15
prd_02358,electronics,Electronics,653.74,14897.0,14,26,28
prd_02359,computers_accessories,Computers & Accessories,1457.49,2800.0,71,26,13
prd_02360,health_perfumery,Health & Perfumery,107.11,9230.0,60,36,41
prd_02361,computers_accessories,Computers & Accessories,1288.39,4604.0,79,20,57
prd_02362,housewares,Housewares,60.63,9144.0,13,47,60
prd_02363,books_stationery,Books & Stationery,41.79,9744.0,97,34,52
prd_02364,telephony,Telephony/Mobile,782.8,7191.0,98,20,79
