product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_base_price
prd_02239,sports_leisure,25,448,6,4352,17,72,52,127.19
prd_02240,toys,22,651,5,6816,57,25,10,124.8
prd_02241,automotive,47,602,2,14418,76,71,79,210.53
prd_02242,toys,53,273,4,9124,15,69,10,46.09
prd_02243,housewares,53,838,8,10910,46,9,74,44.42
prd_02244,fashion_clothing,35,152,4,2986,48,42,41,106.93
prd_02245,sports_leisure,24,579,5,9273,34,62,59,281.55
prd_02246,computers_accessories,37,453,6,6041,67,68,79,848.25
prd_02247,computers_accessories,40,876,8,11340,24,80,48,862.34
prd_02248,toys,42,580,7,9480,24,17,20,68.55
prd_02249,beauty_cosmetics,54,160,4,5602,16,15,40,92.3
prd_02250,home_appliances,39,786,6,6782,76,57,32,725.01
prd_02251,home_appliances,34,895,5,5023,66,35,24,273.69
prd_02252,sports_leisure,20,603,7,4991,58,13,45,193.57
prd_02253,fashion_shoes,21,899,8,14722,30,53,71,156.64
prd_02254,fashion_clothing,39,207,2,10672,24,7,57,20.86
prd_02255,toys,56,811,5,14169,82,12,36,16.49
prd_02256,fashion_clothing,20,103,2,7976,33,80,45,19.73
prd_02257,electronics,43,471,1,4496,38,69,59,653.54
prd_02258,beauty_cosmetics,36,306,3,14640,14,65,67,41.09
prd_02259,fashion_shoes,49,435,4,9853,89,39,39,144.1
prd_02260,sports_leisure,45,890,8,13949,13,52,51,13.77
prd_02261,health_perfumery,38,986,2,8000,42,54,27,29.14
prd_02262,computers_accessories,23,248,2,502,45,60,65,391.98
prd_02263,computers_accessories,60,878,5,13699,92,46,69,750.29
prd_02264,toys,30,650,4,1792,12,11,11,119.45
prd_02265,fashion_clothing,41,295,8,10185,31,78,66,46.06
prd_02266,sports_leisure,55,593,7,13976,36,24,42,34.4
prd_02267,fashion_shoes,51,385,1,13383,71,10,13,118.89
prd_02268,fashion_shoes,45,819,7,4041,42,64,19,74.96
prd_02269,fashion_shoes,60,265,3,340,72,70,61,150.64
prd_02270,housewares,49,468,2,12374,71,58,35,39.45
prd_02271,computers_accessories,54,842,6,1328,60,50,76,775.8
prd_02272,telephony,55,160,5,2002,60,57,15,113.78
prd_02273,computers_accessories,31,126,2,14144,56,66,23,543.86
prd_02274,electronics,34,353,2,2050,66,38,74,83.4
prd_02275,housewares,53,682,6,10950,88,54,25,14.85
prd_02276,beauty_cosmetics,24,897,1,3358,25,73,20,64.53
prd_02277,automotive,29,974,2,6029,60,70,59,177.06
prd_02278,fashion_clothing,31,713,1,5322,27,45,56,37.98
prd_02279,fashion_shoes,46,185,5,7097,20,34,41,135.0
prd_02280,computers_accessories,59,472,5,1503,36,63,29,940.44
prd_02281,electronics,38,984,2,9061,47,24,10,638.26
prd_02282,beauty_cosmetics,30,463,7,13791,68,77,48,79.75
prd_02283,fashion_clothing,60,166,5,8125,76,46,60,26.92
prd_02284,housewares,58,858,2,7087,59,77,28,59.9
prd_02285,computers_accessories,37,786,4,5405,88,27,11,1453.4
prd_02286,beauty_cosmetics,50,300,3,4014,14,56,17,87.87
prd_02287,garden_tools,42,307,3,10159,23,65,64,99.22
prd_02288,home_appliances,34,274,2,10231,52,36,13,290.61
prd_02289,automotive,22,137,1,10513,89,74,78,23.96
prd_02290,books_stationery,41,148,4,128,22,67,24,56.4
prd_02291,fashion_clothing,27,141,7,7663,66,64,79,92.81
prd_02292,electronics,45,172,8,2967,65,54,69,534.34
prd_02293,electronics,60,959,3,5020,10,7,32,208.0
prd_02294,telephony,30,363,5,2262,50,33,27,358.95
prd_02295,housewares,24,526,5,14055,79,63,64,42.28
prd_02296,fashion_clothing,58,768,3,1455,50,69,76,17.88
prd_02297,health_perfumery,51,230,8,10274,37,7,75,93.88
prd_02298,fashion_clothing,51,412,7,3157,28,39,71,26.91
prd_02299,toys,49,531,6,1922,14,11,70,25.94
prd_02300,electronics,31,896,3,5243,94,51,17,735.72
prd_02301,beauty_cosmetics,32,288,8,1764,16,49,23,79.87
prd_02302,home_appliances,48,245,5,4858,52,18,73,693.57
prd_02303,electronics,46,168,1,7508,64,68,62,724.78
prd_02304,fashion_clothing,56,258,1,14269,51,67,63,56.06
prd_02305,toys,22,789,8,10733,48,50,77,144.06
prd_02306,fashion_clothing,42,231,8,1236,45,28,61,39.13
prd_02307,fashion_clothing,58,504,4,1468,57,15,16,48.17
prd_02308,sports_leisure,31,595,7,14127,70,73,25,274.88
prd_02309,fashion_clothing,34,256,7,13353,21,57,54,44.02
prd_02310,electronics,47,516,6,591,95,50,60,211.75
prd_02311,fashion_clothing,40,242,3,8324,60,17,13,16.29
prd_02312,electronics,51,799,2,7711,43,34,74,748.01
prd_02313,office_furniture,27,752,6,13518,83,32,67,358.65
prd_02314,electronics,20,713,8,6042,20,12,57,147.18
prd_02315,electronics,21,920,8,10116,19,78,69,256.82
prd_02316,sports_leisure,31,274,4,909,43,79,79,75.36
prd_02317,fashion_clothing,28,709,5,4975,86,80,73,104.13
prd_02318,home_appliances,44,728,2,530,75,32,53,763.22
prd_02319,fashion_shoes,25,656,3,2168,16,67,73,151.86
prd_02320,beauty_cosmetics,53,604,3,7809,56,31,42,25.4
prd_02321,fashion_clothing,47,838,1,12317,81,60,80,18.64
prd_02322,electronics,34,162,6,14921,20,6,37,370.96
prd_02323,automotive,25,497,7,9969,36,65,78,259.86
prd_02324,housewares,25,122,5,9313,29,5,32,76.46
prd_02325,fashion_clothing,45,350,6,14411,42,19,27,90.49
prd_02326,telephony,47,761,4,1440,100,44,12,304.09
prd_02327,electronics,51,126,7,5659,87,22,18,611.7
prd_02328,fashion_clothing,47,910,7,3455,27,57,44,72.46
prd_02329,fashion_shoes,44,152,6,10858,28,6,43,187.07
prd_02330,computers_accessories,58,231,2,10305,61,36,32,944.88
prd_02331,electronics,57,776,7,4055,23,19,66,308.98
prd_02332,fashion_clothing,45,731,1,6831,16,46,55,119.56
prd_02333,telephony,51,863,4,4624,77,8,14,307.26
prd_02334,telephony,52,871,6,13813,58,72,32,523.15
prd_02335,beauty_cosmetics,58,570,4,1629,53,53,55,94.97
prd_02336,electronics,32,741,6,12471,68,60,40,561.86
prd_02337,electronics,57,943,7,13438,15,39,62,154.12
prd_02338,garden_tools,59,610,4,10922,68,28,71,240.64
prd_02339,beauty_cosmetics,29,724,4,4660,72,48,67,36.0
prd_02340,home_appliances,51,779,3,8124,64,25,19,465.38
prd_02341,home_appliances,36,325,7,13614,54,7,35,464.08
prd_02342,electronics,55,459,3,5452,72,6,67,440.87
prd_02343,sports_leisure,33,841,6,8820,94,6,57,77.76
prd_02344,fashion_clothing,58,176,6,3212,14,21,51,103.31
prd_02345,health_perfumery,25,273,2,10672,49,25,17,84.25
prd_02346,fashion_shoes,42,143,8,11421,63,61,35,189.65
prd_02347,housewares,34,611,8,12750,41,78,17,72.42
prd_02348,books_stationery,28,274,4,11756,75,64,74,47.38
prd_02349,health_perfumery,46,545,3,1246,88,66,64,90.23
prd_02350,home_appliances,30,648,4,13972,73,38,26,200.16
prd_02351,electronics,49,294,4,5842,65,31,30,254.58
prd_02352,fashion_clothing,54,476,5,6547,86,17,55,96.38
prd_02353,beauty_cosmetics,50,683,5,319,91,78,68,33.85
prd_02354,home_appliances,31,137,5,12455,93,15,63,206.96
prd_02355,home_appliances,23,151,8,3205,49,66,51,913.02
prd_02356,automotive,23,367,6,5498,55,17,28,61.2
prd_02357,fashion_shoes,50,884,1,937,17,51,15,139.24
prd_02358,electronics,40,249,5,14897,14,26,28,653.74
prd_02359,computers_accessories,50,262,5,2800,71,26,13,1457.49
prd_02360,health_perfumery,58,170,3,9230,60,36,41,107.11
prd_02361,computers_accessories,21,230,2,4604,79,20,57,1288.39
prd_02362,housewares,21,786,2,9144,13,47,60,60.63
prd_02363,books_stationery,50,487,5,9744,97,34,52,41.79
prd_02364,telephony,21,541,2,7191,98,20,79,782.8
prd_02365,books_stationery,22,574,3,10698,66,29,41,51.87
prd_02366,office_furniture,38,164,3,299,83,63,55,251.73
prd_02367,sports_leisure,23,549,7,342,34,42,65,272.89
prd_02368,health_perfumery,40,662,8,13268,90,50,55,95.66
prd_02369,computers_accessories,28,747,5,1743,35,9,52,1314.35
prd_02370,telephony,55,686,3,14818,61,41,65,499.79
prd_02371,beauty_cosmetics,41,916,7,8995,15,13,50,72.06
prd_02372,telephony,53,369,6,10831,73,46,50,159.37
prd_02373,home_appliances,29,965,1,10417,85,66,75,600.06
prd_02374,housewares,21,731,4,10060,79,48,16,64.15
prd_02375,fashion_clothing,27,972,7,11499,37,11,60,63.65
prd_02376,sports_leisure,36,327,7,4162,96,59,62,101.19
prd_02377,electronics,60,247,4,4732,81,43,16,732.25
prd_02378,toys,36,281,8,4094,96,34,29,16.15
prd_02379,fashion_clothing,50,733,6,6437,21,23,56,90.83
prd_02380,toys,20,669,7,4008,53,18,73,113.27
prd_02381,beauty_cosmetics,36,275,3,4917,53,30,14,43.33
prd_02382,electronics,42,136,2,6722,89,61,73,289.92
prd_02383,computers_accessories,48,311,2,10235,20,52,79,241.57
prd_02384,garden_tools,36,235,6,793,17,9,49,98.31
prd_02385,fashion_clothing,55,687,3,12485,50,19,56,104.81
prd_02386,health_perfumery,60,771,7,3141,55,68,27,111.06
prd_02387,housewares,25,565,6,11470,21,7,16,12.91
prd_02388,sports_leisure,20,891,6,1943,60,10,57,55.59
prd_02389,health_perfumery,42,280,3,12417,13,5,40,27.17
prd_02390,toys,58,100,1,9110,65,27,74,32.08
prd_02391,fashion_clothing,44,285,8,2184,18,52,64,81.47
prd_02392,electronics,60,781,8,11063,33,77,40,85.72
prd_02393,home_appliances,41,586,2,10264,48,37,76,175.54
prd_02394,fashion_clothing,57,931,3,4553,72,26,35,61.29
prd_02395,sports_leisure,49,701,1,7199,18,17,65,122.52
prd_02396,health_perfumery,46,572,4,11456,30,26,62,73.13
prd_02397,home_appliances,57,104,3,6728,43,76,57,640.43
prd_02398,telephony,40,207,5,10882,87,37,77,504.12
prd_02399,books_stationery,32,123,1,10400,56,21,34,19.4
prd_02400,electronics,41,596,4,2090,87,10,62,569.19
prd_02401,beauty_cosmetics,41,138,3,571,40,68,53,51.32
prd_02402,beauty_cosmetics,49,664,3,3946,80,79,38,79.2
prd_02403,toys,27,978,5,14027,21,72,43,58.15
prd_02404,electronics,31,743,7,13222,74,36,78,344.01
prd_02405,housewares,46,272,6,10558,99,58,59,71.23
prd_02406,home_appliances,36,999,2,2762,51,70,26,317.97
prd_02407,telephony,57,790,6,1013,39,16,31,300.03
prd_02408,beauty_cosmetics,37,907,6,14160,42,77,60,18.21
prd_02409,fashion_clothing,44,110,6,14315,37,76,49,76.61
prd_02410,beauty_cosmetics,59,375,8,6491,71,48,38,52.59
prd_02411,telephony,57,864,4,14935,86,42,51,919.43
prd_02412,fashion_clothing,41,690,4,14189,33,35,46,100.84
prd_02413,electronics,28,686,2,12416,38,80,63,685.6
prd_02414,sports_leisure,54,714,8,1375,81,14,37,244.55
prd_02415,electronics,52,195,4,6543,11,13,78,142.66
prd_02416,health_perfumery,24,366,1,7360,49,10,25,79.96
prd_02417,home_appliances,45,923,7,3653,17,54,10,298.27
prd_02418,beauty_cosmetics,51,999,1,14985,40,25,71,77.09
prd_02419,fashion_clothing,33,119,4,8860,87,45,24,80.16
prd_02420,office_furniture,59,262,1,7242,71,66,66,99999.0
prd_02421,electronics,31,666,4,13273,36,75,54,304.95
prd_02422,electronics,33,548,6,6033,11,60,54,561.74
prd_02423,housewares,27,897,7,12154,76,38,50,74.69
prd_02424,electronics,58,144,3,3185,68,28,54,104.37
prd_02425,fashion_clothing,55,462,7,11763,79,76,18,35.53
prd_02426,electronics,34,164,6,12974,90,72,52,379.28
prd_02427,toys,29,724,5,10325,74,40,74,65.18
prd_02428,fashion_shoes,43,585,6,14783,55,38,50,107.46
prd_02429,health_perfumery,36,795,2,13227,69,47,69,22.35
prd_02430,garden_tools,58,702,3,1054,87,13,19,151.52
prd_02431,health_perfumery,27,385,1,9518,80,6,63,56.71
prd_02432,toys,33,402,2,10916,51,30,11,39.87
prd_02433,garden_tools,30,845,4,7592,12,80,25,176.75
prd_02434,beauty_cosmetics,60,309,5,6033,75,36,67,67.04
prd_02435,sports_leisure,44,584,8,10360,55,54,49,112.23
prd_02436,sports_leisure,26,328,2,10007,30,27,35,220.82
prd_02437,sports_leisure,54,752,5,480,36,65,36,292.64
prd_02438,home_appliances,35,261,4,2138,35,64,40,243.42
prd_02439,electronics,57,249,6,8793,56,59,76,712.3
prd_02440,housewares,52,386,2,2089,55,44,57,18.13
prd_02441,electronics,38,814,7,11863,53,42,69,234.9
prd_02442,fashion_clothing,30,157,6,9124,24,54,79,64.94
prd_02443,toys,53,660,1,14854,29,6,56,43.93
prd_02444,electronics,53,523,4,11987,10,19,34,729.31
prd_02445,electronics,51,741,6,14681,19,26,46,355.49
prd_02446,telephony,53,457,2,13274,31,39,27,525.67
prd_02447,electronics,31,335,7,12361,19,9,23,419.22
prd_02448,home_appliances,26,556,7,4521,10,60,60,481.14
prd_02449,beauty_cosmetics,36,804,6,11894,81,27,24,80.05
prd_02450,sports_leisure,59,872,6,14810,44,69,37,182.94
prd_02451,telephony,33,886,3,1506,60,35,26,339.54
prd_02452,telephony,41,627,2,4771,79,38,52,804.05
prd_02453,fashion_shoes,35,253,8,7121,36,68,59,123.34
prd_02454,fashion_clothing,41,531,2,9165,13,14,64,37.7
prd_02455,health_perfumery,28,168,5,14289,57,61,12,21.8
prd_02456,electronics,33,718,8,2198,54,76,53,580.5
prd_02457,home_appliances,48,574,6,8743,66,72,10,410.68
prd_02458,telephony,49,194,5,14910,19,17,53,275.42
prd_02459,telephony,33,725,3,3301,36,10,79,128.43
prd_02460,electronics,25,877,6,9518,26,69,73,195.06
prd_02461,fashion_clothing,21,667,8,1232,92,17,59,40.36
prd_02462,home_appliances,50,361,8,7579,23,28,50,664.41
prd_02463,toys,45,365,3,327,52,15,49,84.98
prd_02464,automotive,55,885,1,6744,11,11,54,115.72
prd_02465,electronics,35,203,5,10484,12,13,52,750.33
prd_02466,toys,22,321,3,11831,39,38,21,104.93
prd_02467,automotive,47,812,4,14732,83,25,22,76.68
prd_02468,sports_leisure,21,844,3,8052,54,65,61,282.67
prd_02469,books_stationery,33,240,5,14399,32,34,14,17.59
prd_02470,sports_leisure,33,351,4,4970,26,25,58,149.99
prd_02471,electronics,33,556,8,9253,86,66,37,715.0
prd_02472,toys,28,448,7,10586,51,15,68,99999.0
prd_02473,health_perfumery,48,485,2,191,50,17,56,89.71
prd_02474,sports_leisure,41,759,8,9918,34,23,56,34.39
prd_02475,automotive,33,734,2,7939,14,33,56,234.41
prd_02476,sports_leisure,47,954,7,11526,59,75,71,213.7
prd_02477,office_furniture,57,615,6,14040,78,22,49,369.77
prd_02478,electronics,49,853,2,7795,23,44,44,234.51
prd_02479,computers_accessories,52,501,7,14422,69,50,30,663.91
prd_02480,fashion_clothing,34,228,2,4689,39,39,31,87.89
prd_02481,fashion_clothing,45,354,5,12623,33,22,32,86.26
prd_02482,electronics,36,812,7,11983,74,65,80,385.26
prd_02483,beauty_cosmetics,39,704,8,13598,51,43,45,15.46
prd_02484,fashion_clothing,57,922,3,3499,13,61,50,50.73
prd_02485,beauty_cosmetics,59,178,2,10959,52,76,11,80.76
prd_02486,housewares,37,814,6,2171,90,20,42,62.13
prd_02487,electronics,35,877,6,11872,12,43,76,116.16
prd_02488,fashion_shoes,27,497,3,3131,70,46,66,125.49
prd_02489,housewares,41,481,3,11276,78,17,53,124.94
prd_02490,books_stationery,43,237,8,6098,14,7,52,37.98
prd_02491,fashion_shoes,57,827,2,7331,61,77,35,40.06
prd_02492,fashion_clothing,58,287,4,5088,100,76,53,118.64
prd_02493,office_furniture,42,605,6,4269,82,78,58,350.72
prd_02494,fashion_shoes,59,270,3,542,64,38,27,88.1
prd_02495,electronics,47,524,7,3669,41,68,41,182.41
prd_02496,electronics,44,612,1,10174,45,79,16,276.7
prd_02497,toys,20,527,7,10855,16,50,19,116.66
prd_02498,computers_accessories,58,808,4,10555,95,9,19,168.32
prd_02499,computers_accessories,54,233,6,1750,78,10,51,430.13
prd_02500,fashion_clothing,21,631,4,1612,40,20,57,117.91
