customer_unique_id,recency,frequency,monetary,r_score,f_score,m_score,segment
usr_032489,103,3,270.04,3,4,2,Promising/Active
usr_029364,540,1,86.16,1,1,1,Hibernating
usr_037843,540,1,84.66,1,1,1,Hibernating
usr_029176,233,3,1322.37,2,4,4,At Risk
usr_038450,25,3,1164.9,5,4,4,Champions
usr_016135,333,2,2312.68,2,3,5,At Risk
usr_009281,2,3,192.24,5,4,2,Promising/Active
usr_002423,49,6,503.98,4,5,3,Loyal Customers
usr_011768,540,1,304.23,1,1,2,Hibernating
usr_020622,38,4,666.0,4,5,3,Loyal Customers
usr_018378,17,3,1851.48,5,4,5,Champions
usr_019680,540,1,90.25,1,1,1,Hibernating
usr_004456,68,5,2859.07,4,5,5,Champions
usr_001634,45,8,5526.73,4,5,5,Champions
usr_001411,202,5,2387.4,3,5,5,Loyal Customers
usr_039309,527,2,643.41,1,3,3,At Risk
usr_005690,2,5,2586.42,5,5,5,Champions
usr_010944,59,2,1993.47,4,3,5,Loyal Customers
usr_008485,198,2,1593.45,3,3,5,Loyal Customers
usr_002421,23,5,4457.7,5,5,5,Champions
usr_001218,3,15,6433.69,5,5,5,Champions
usr_029605,55,2,221.95,4,3,2,Promising/Active
usr_001872,2,7,884.7,5,5,4,Champions
usr_020688,13,3,1996.31,5,4,5,Champions
usr_015090,52,3,232.31,4,4,2,Promising/Active
usr_007175,445,2,1151.8,1,3,4,At Risk
usr_017035,540,1,48.11,1,1,1,Hibernating
usr_018403,540,1,726.1,1,1,3,Hibernating
usr_007783,137,2,192.28,3,3,2,Promising/Active
usr_018110,290,2,258.96,2,3,2,At Risk
usr_001243,109,8,2661.06,3,5,5,Loyal Customers
usr_014712,540,1,77.59,1,1,1,Hibernating
usr_020546,208,2,188.27,3,3,2,Promising/Active
usr_008452,59,3,2293.04,4,4,5,Champions
usr_036262,15,3,1385.81,5,4,4,Champions
usr_007078,177,4,1260.61,3,5,4,Loyal Customers
usr_005113,33,3,2307.5,4,4,5,Champions
usr_003921,49,4,2216.17,4,5,5,Champions
usr_027326,412,2,1717.33,1,3,5,At Risk
usr_002648,37,5,5590.23,4,5,5,Champions
usr_021938,251,2,487.21,2,3,3,At Risk
usr_004195,27,5,607.3,5,5,3,Loyal Customers
usr_027680,539,1,15.93,1,1,1,Hibernating
usr_037439,280,2,1089.99,2,3,4,At Risk
usr_018062,122,2,1556.0,3,3,5,Loyal Customers
usr_021636,539,1,99.89,1,1,1,Hibernating
usr_027682,179,3,533.01,3,4,3,Loyal Customers
usr_033517,539,1,241.25,1,1,2,Hibernating
usr_001065,3,8,3358.87,5,5,5,Champions
usr_003045,214,6,3011.6,3,5,5,Loyal Customers
usr_007949,39,4,1365.52,4,5,4,Champions
usr_004944,17,5,572.19,5,5,3,Loyal Customers
usr_005992,539,1,2813.37,1,1,5,Hibernating
usr_003053,158,3,668.45,3,4,3,Loyal Customers
usr_026485,539,1,125.46,1,1,1,Hibernating
usr_010392,183,3,1399.97,3,4,4,Loyal Customers
usr_001012,29,6,2634.36,4,5,5,Champions
usr_002834,368,3,745.56,2,4,3,At Risk
usr_006037,391,2,1405.43,1,3,4,At Risk
usr_005671,403,3,1225.13,1,4,4,At Risk
usr_007482,8,5,4100.13,5,5,5,Champions
usr_005594,539,1,30.64,1,1,1,Hibernating
usr_021266,56,2,528.72,4,3,3,Loyal Customers
usr_009825,539,1,1091.08,1,1,4,Hibernating
usr_003692,155,5,1983.72,3,5,5,Loyal Customers
usr_024268,103,3,1166.11,3,4,4,Loyal Customers
usr_002990,102,4,578.22,3,5,3,Loyal Customers
usr_036113,95,2,284.16,4,3,2,Promising/Active
usr_003980,54,4,315.34,4,5,2,Promising/Active
usr_004703,539,1,108.71,1,1,1,Hibernating
usr_011507,46,4,1818.85,4,5,5,Champions
usr_025908,538,1,53.69,1,1,1,Hibernating
usr_003134,382,2,144.69,2,3,2,At Risk
usr_032586,538,1,212.1,1,1,2,Hibernating
usr_022981,370,2,1424.13,2,3,4,At Risk
usr_023329,538,1,17.81,1,1,1,Hibernating
usr_031425,538,1,69.61,1,1,1,Hibernating
usr_001812,5,5,2119.33,5,5,5,Champions
usr_032665,31,3,693.62,4,4,3,Loyal Customers
usr_009368,538,1,381.31,1,1,3,Hibernating
usr_008662,25,2,1104.13,5,3,4,Loyal Customers
usr_038981,538,1,185.6,1,1,2,Hibernating
usr_003912,125,4,320.62,3,5,2,Promising/Active
usr_035284,54,2,229.17,4,3,2,Promising/Active
usr_023349,20,3,988.66,5,4,4,Champions
usr_006032,538,1,62.26,1,1,1,Hibernating
usr_024980,10,2,281.52,5,3,2,Promising/Active
usr_008013,33,3,442.24,4,4,3,Loyal Customers
usr_036940,283,2,1175.35,2,3,4,At Risk
usr_031911,377,2,344.08,2,3,2,At Risk
usr_027637,35,3,990.83,4,4,4,Champions
usr_010767,531,2,334.0,1,3,2,At Risk
usr_036993,538,1,2828.39,1,1,5,Hibernating
usr_015270,39,4,1663.92,4,5,5,Champions
usr_013388,424,2,2522.05,1,3,5,At Risk
usr_017708,128,3,770.21,3,4,3,Loyal Customers
usr_002649,34,4,2067.4,4,5,5,Champions
usr_027638,17,2,132.99,5,3,2,Promising/Active
usr_024321,321,3,1078.49,2,4,4,At Risk
usr_009760,35,3,1523.86,4,4,5,Champions
usr_023521,538,1,1036.53,1,1,4,Hibernating
usr_000340,5,13,2715.36,5,5,5,Champions
usr_015278,538,1,243.76,1,1,2,Hibernating
usr_026420,538,1,331.16,1,1,2,Hibernating
usr_004789,117,2,971.69,3,3,4,Loyal Customers
usr_005626,91,2,494.36,4,3,3,Loyal Customers
usr_003320,98,4,1115.35,3,5,4,Loyal Customers
usr_025537,3,3,1534.49,5,4,5,Champions
usr_005979,527,2,1003.36,1,3,4,At Risk
usr_020817,89,2,154.97,4,3,2,Promising/Active
usr_001748,33,8,1004.24,4,5,4,Champions
usr_019591,395,3,628.55,1,4,3,At Risk
usr_001418,17,8,2042.84,5,5,5,Champions
usr_010515,14,5,3336.47,5,5,5,Champions
usr_016847,110,5,2040.64,3,5,5,Loyal Customers
usr_004136,36,4,3012.73,4,5,5,Champions
usr_010935,537,1,714.7,1,1,3,Hibernating
usr_019396,27,4,4868.64,5,5,5,Champions
usr_004671,159,3,557.16,3,4,3,Loyal Customers
usr_001574,389,2,449.51,1,3,3,At Risk
usr_026333,537,1,227.33,1,1,2,Hibernating
usr_012438,404,2,438.17,1,3,3,At Risk
usr_017259,162,3,259.89,3,4,2,Promising/Active
usr_004751,7,5,101213.57,5,5,5,Champions
usr_002187,30,4,1493.43,4,5,5,Champions
usr_002057,15,8,4398.77,5,5,5,Champions
usr_021646,376,2,1501.8,2,3,5,At Risk
usr_021032,307,2,1093.78,2,3,4,At Risk
usr_021392,167,3,1007.86,3,4,4,Loyal Customers
usr_007966,72,2,241.18,4,3,2,Promising/Active
usr_012862,33,3,776.48,4,4,3,Loyal Customers
usr_012427,537,1,30.64,1,1,1,Hibernating
usr_021596,473,2,1160.38,1,3,4,At Risk
usr_015321,349,2,1173.34,2,3,4,At Risk
usr_021950,537,1,347.33,1,1,2,Hibernating
usr_030218,20,3,1195.18,5,4,4,Champions
usr_016637,537,1,981.97,1,1,4,Hibernating
usr_006020,354,3,573.21,2,4,3,At Risk
usr_022083,96,3,1229.32,4,4,4,Champions
usr_015187,9,2,2630.87,5,3,5,Loyal Customers
usr_011805,135,4,2081.87,3,5,5,Loyal Customers
usr_005230,266,4,1201.64,2,5,4,At Risk
usr_028004,537,1,927.42,1,1,4,Hibernating
usr_036299,180,2,658.57,3,3,3,Loyal Customers
usr_035033,12,2,2182.83,5,3,5,Loyal Customers
usr_015231,93,4,862.05,4,5,4,Champions
usr_003637,94,2,538.13,4,3,3,Loyal Customers
usr_005182,26,3,1652.41,5,4,5,Champions
usr_009506,14,4,1154.79,5,5,4,Champions
usr_000786,0,8,4297.14,5,5,5,Champions
usr_021713,4,2,807.29,5,3,3,Loyal Customers
usr_015683,537,1,71.72,1,1,1,Hibernating
usr_034208,36,2,368.83,4,3,3,Loyal Customers
usr_004490,49,5,498.64,4,5,3,Loyal Customers
usr_002595,3,7,2022.9,5,5,5,Champions
usr_015864,527,2,1317.06,1,3,4,At Risk
usr_025086,60,2,1161.63,4,3,4,Loyal Customers
usr_036957,537,1,54.62,1,1,1,Hibernating
usr_014120,380,2,603.5,2,3,3,At Risk
usr_011461,198,5,3582.2,3,5,5,Loyal Customers
usr_003385,8,6,1935.79,5,5,5,Champions
usr_027586,537,1,1296.78,1,1,4,Hibernating
usr_028207,7,5,3512.82,5,5,5,Champions
usr_014546,90,2,293.83,4,3,2,Promising/Active
usr_033659,20,3,1666.13,5,4,5,Champions
usr_002491,68,6,1309.36,4,5,4,Champions
usr_007345,126,3,1404.0,3,4,4,Loyal Customers
usr_035197,250,3,1426.47,2,4,4,At Risk
usr_038165,228,2,100.6,2,3,1,At Risk
usr_014783,361,3,912.76,2,4,4,At Risk
usr_007203,92,3,728.11,4,4,3,Loyal Customers
usr_025684,536,1,9.57,1,1,1,Hibernating
usr_005770,368,2,979.81,2,3,4,At Risk
usr_008152,297,2,1093.29,2,3,4,At Risk
usr_010537,536,1,277.8,1,1,2,Hibernating
usr_014554,71,3,740.04,4,4,3,Loyal Customers
usr_015797,382,3,254.69,2,4,2,At Risk
usr_010838,169,5,968.95,3,5,4,Loyal Customers
usr_015969,11,3,1990.39,5,4,5,Champions
usr_022782,467,3,779.62,1,4,3,At Risk
usr_011700,174,2,340.06,3,3,2,Promising/Active
usr_011832,112,3,1468.16,3,4,5,Loyal Customers
usr_030380,17,2,627.2,5,3,3,Loyal Customers
usr_000914,7,11,2235.66,5,5,5,Champions
usr_006277,236,2,143.19,2,3,2,At Risk
usr_004593,96,2,1341.1,4,3,4,Loyal Customers
usr_009445,79,2,521.43,4,3,3,Loyal Customers
usr_033303,536,1,591.36,1,1,3,Hibernating
usr_023423,42,3,1910.74,4,4,5,Champions
usr_006128,43,3,3423.97,4,4,5,Champions
usr_015650,37,2,1110.74,4,3,4,Loyal Customers
usr_009266,536,1,1164.82,1,1,4,Hibernating
usr_009384,265,2,233.11,2,3,2,At Risk
usr_004007,79,7,1735.04,4,5,5,Champions
usr_006165,365,4,1413.97,2,5,4,At Risk
usr_017433,536,1,62.26,1,1,1,Hibernating
usr_002006,14,5,4031.38,5,5,5,Champions
usr_025398,154,2,560.82,3,3,3,Loyal Customers
usr_013431,536,1,764.79,1,1,3,Hibernating
usr_013643,527,2,1007.02,1,3,4,At Risk
usr_021669,128,3,547.85,3,4,3,Loyal Customers
usr_011912,536,1,369.56,1,1,3,Hibernating
usr_028346,397,2,317.6,1,3,2,At Risk
usr_029218,438,3,439.93,1,4,3,At Risk
usr_022963,492,2,1266.76,1,3,4,At Risk
usr_013692,535,1,50.05,1,1,1,Hibernating
usr_009297,80,3,2250.68,4,4,5,Champions
usr_006301,54,7,2173.87,4,5,5,Champions
usr_007568,71,3,269.57,4,4,2,Promising/Active
usr_029703,284,3,998.54,2,4,4,At Risk
usr_026076,535,1,35.17,1,1,1,Hibernating
usr_006066,78,4,2333.14,4,5,5,Champions
usr_016243,535,1,1091.08,1,1,4,Hibernating
usr_000688,22,16,2430.88,5,5,5,Champions
usr_002457,417,3,698.27,1,4,3,At Risk
usr_003425,8,3,1637.31,5,4,5,Champions
usr_000111,6,25,8671.29,5,5,5,Champions
usr_004125,102,3,728.96,3,4,3,Loyal Customers
usr_019905,219,3,717.69,3,4,3,Loyal Customers
usr_008691,199,5,2072.67,3,5,5,Loyal Customers
usr_007983,31,4,2001.86,4,5,5,Champions
usr_014500,377,3,873.32,2,4,4,At Risk
usr_003885,12,4,548.3,5,5,3,Loyal Customers
usr_022759,84,3,231.59,4,4,2,Promising/Active
usr_018258,241,3,1525.3,2,4,5,At Risk
usr_012665,220,2,139.58,3,3,2,Promising/Active
usr_038650,12,2,801.45,5,3,3,Loyal Customers
usr_027468,535,1,2182.16,1,1,5,Hibernating
usr_018916,172,2,642.79,3,3,3,Loyal Customers
usr_008017,20,3,1014.32,5,4,4,Champions
usr_010901,535,1,753.1,1,1,3,Hibernating
usr_025815,535,1,351.15,1,1,2,Hibernating
usr_022052,200,3,1412.91,3,4,4,Loyal Customers
usr_020190,535,1,155.27,1,1,2,Hibernating
usr_024499,535,1,1091.08,1,1,4,Hibernating
usr_007818,99,3,1759.71,3,4,5,Loyal Customers
usr_022957,535,1,103.01,1,1,1,Hibernating
usr_028703,535,1,585.41,1,1,3,Hibernating
usr_017797,512,2,1205.44,1,3,4,At Risk
usr_010059,535,1,19.18,1,1,1,Hibernating
usr_032822,535,1,57.74,1,1,1,Hibernating
usr_024870,45,3,1237.49,4,4,4,Champions
usr_031329,535,1,102.86,1,1,1,Hibernating
usr_019985,535,1,886.17,1,1,4,Hibernating
usr_001415,41,12,2929.77,4,5,5,Champions
usr_003627,112,4,3438.63,3,5,5,Loyal Customers
usr_032103,535,1,492.57,1,1,3,Hibernating
usr_000981,26,8,3367.28,5,5,5,Champions
usr_037629,76,3,964.4,4,4,4,Champions
usr_011937,19,2,213.38,5,3,2,Promising/Active
usr_003353,108,3,1130.74,3,4,4,Loyal Customers
usr_001743,109,7,2666.69,3,5,5,Loyal Customers
usr_023900,417,3,176.33,1,4,2,At Risk
usr_008510,255,2,127.95,2,3,2,At Risk
usr_000694,128,7,659.0,3,5,3,Loyal Customers
usr_028534,382,2,831.61,2,3,4,At Risk
usr_002997,193,3,700.97,3,4,3,Loyal Customers
usr_019549,30,2,1123.48,4,3,4,Loyal Customers
usr_002753,21,6,1795.89,5,5,5,Champions
usr_006831,534,1,76.96,1,1,1,Hibernating
usr_013191,285,2,2098.6,2,3,5,At Risk
usr_006709,220,4,552.39,3,5,3,Loyal Customers
usr_015815,8,3,555.98,5,4,3,Loyal Customers
usr_026608,534,1,84999.15,1,1,5,Hibernating
usr_018287,48,4,1579.93,4,5,5,Champions
usr_025235,372,2,714.55,2,3,3,At Risk
usr_006425,39,7,1924.29,4,5,5,Champions
usr_016203,39,2,1114.39,4,3,4,Loyal Customers
usr_009878,296,4,1545.87,2,5,5,At Risk
usr_003003,145,5,4216.52,3,5,5,Loyal Customers
usr_017473,273,3,422.43,2,4,3,At Risk
usr_005137,135,5,2003.55,3,5,5,Loyal Customers
usr_000606,10,10,3062.89,5,5,5,Champions
usr_019233,467,2,352.03,1,3,2,At Risk
usr_017734,246,2,384.65,2,3,3,At Risk
usr_002560,56,4,1559.03,4,5,5,Champions
usr_006855,36,5,2311.4,4,5,5,Champions
usr_018624,495,2,1140.22,1,3,4,At Risk
usr_024462,58,3,631.18,4,4,3,Loyal Customers
usr_008625,534,1,22.64,1,1,1,Hibernating
usr_007813,238,2,1816.03,2,3,5,At Risk
usr_007659,13,3,505.49,5,4,3,Loyal Customers
usr_037954,534,1,218.09,1,1,2,Hibernating
usr_013427,254,2,203.13,2,3,2,At Risk
usr_002655,36,5,1619.95,4,5,5,Champions
usr_007733,534,1,51.45,1,1,1,Hibernating
usr_018756,26,3,743.8,5,4,3,Loyal Customers
usr_030575,36,3,2112.08,4,4,5,Champions
usr_004618,52,5,3055.56,4,5,5,Champions
usr_007038,534,1,20.18,1,1,1,Hibernating
usr_023156,263,2,783.4,2,3,3,At Risk
usr_005606,378,4,272.68,2,5,2,At Risk
usr_026470,282,2,323.39,2,3,2,At Risk
usr_027187,369,2,292.66,2,3,2,At Risk
usr_009905,244,2,111.14,2,3,1,At Risk
usr_021260,533,1,68.27,1,1,1,Hibernating
usr_013341,232,2,3710.13,2,3,5,At Risk
usr_026369,533,1,327.48,1,1,2,Hibernating
usr_004285,366,2,116.06,2,3,1,At Risk
usr_012115,165,2,237.68,3,3,2,Promising/Active
usr_025846,533,1,3018.89,1,1,5,Hibernating
usr_007586,10,3,1759.98,5,4,5,Champions
usr_005882,269,3,1417.76,2,4,4,At Risk
usr_007221,181,2,913.68,3,3,4,Loyal Customers
usr_000868,68,8,4240.58,4,5,5,Champions
usr_012924,28,4,413.38,5,5,3,Loyal Customers
usr_015996,248,2,636.22,2,3,3,At Risk
usr_003540,50,5,1523.07,4,5,5,Champions
usr_027068,533,1,176.32,1,1,2,Hibernating
usr_002201,19,3,696.4,5,4,3,Loyal Customers
usr_011916,73,4,3010.32,4,5,5,Champions
usr_005446,82,5,1584.65,4,5,5,Champions
usr_008223,52,5,2470.84,4,5,5,Champions
usr_007198,67,2,243.54,4,3,2,Promising/Active
usr_036688,1,3,205.35,5,4,2,Promising/Active
usr_017296,533,1,277.8,1,1,2,Hibernating
usr_014541,57,3,872.8,4,4,4,Champions
usr_016747,533,1,134.26,1,1,2,Hibernating
usr_014539,32,2,2158.25,4,3,5,Loyal Customers
usr_002939,248,3,943.77,2,4,4,At Risk
usr_032987,195,2,313.62,3,3,2,Promising/Active
usr_027397,533,1,43.38,1,1,1,Hibernating
usr_028236,255,2,1060.1,2,3,4,At Risk
usr_016291,533,1,1348.53,1,1,4,Hibernating
usr_019989,533,1,15.95,1,1,1,Hibernating
usr_009108,393,3,1288.27,1,4,4,At Risk
usr_007746,533,1,38.79,1,1,1,Hibernating
usr_022209,442,2,197.68,1,3,2,At Risk
usr_023231,201,2,574.37,3,3,3,Loyal Customers
usr_002605,31,6,1865.6,4,5,5,Champions
usr_013514,96,4,139.18,4,5,2,Promising/Active
usr_017649,306,2,167.26,2,3,2,At Risk
usr_009186,533,1,320.24,1,1,2,Hibernating
usr_017803,532,1,125.26,1,1,1,Hibernating
usr_032608,532,1,21.63,1,1,1,Hibernating
usr_010609,38,5,2724.35,4,5,5,Champions
usr_006416,19,2,783.53,5,3,3,Loyal Customers
usr_038274,348,2,477.63,2,3,3,At Risk
usr_004069,105,6,917.44,3,5,4,Loyal Customers
usr_010660,0,3,999.54,5,4,4,Champions
usr_002896,96,5,1058.63,4,5,4,Champions
usr_033977,532,1,147.58,1,1,2,Hibernating
usr_015516,357,2,214.71,2,3,2,At Risk
usr_014564,54,4,1530.88,4,5,5,Champions
usr_010274,75,5,2438.73,4,5,5,Champions
usr_027668,532,1,26.95,1,1,1,Hibernating
usr_001198,16,15,6411.31,5,5,5,Champions
usr_013400,320,3,1129.23,2,4,4,At Risk
usr_004017,11,3,1045.12,5,4,4,Champions
usr_020940,532,1,120.26,1,1,1,Hibernating
usr_001901,34,9,4184.8,4,5,5,Champions
usr_012903,119,2,217.97,3,3,2,Promising/Active
usr_027393,532,1,3231.14,1,1,5,Hibernating
usr_028791,532,1,218.43,1,1,2,Hibernating
usr_024009,210,3,1297.35,3,4,4,Loyal Customers
usr_029905,497,2,1110.8,1,3,4,At Risk
usr_018151,48,2,982.83,4,3,4,Loyal Customers
usr_019496,532,1,130.33,1,1,2,Hibernating
usr_030166,532,1,793.19,1,1,3,Hibernating
usr_004682,31,5,1310.83,4,5,4,Champions
usr_008244,83,2,511.38,4,3,3,Loyal Customers
usr_002886,22,4,755.06,5,5,3,Loyal Customers
usr_019309,532,1,71.64,1,1,1,Hibernating
usr_008634,277,2,215.08,2,3,2,At Risk
usr_007791,150,3,1091.51,3,4,4,Loyal Customers
usr_033938,380,2,152.54,2,3,2,At Risk
usr_004151,110,3,1424.01,3,4,4,Loyal Customers
usr_005471,532,1,591.36,1,1,3,Hibernating
usr_000936,57,9,4193.17,4,5,5,Champions
usr_002635,201,4,1271.97,3,5,4,Loyal Customers
usr_038934,532,1,591.36,1,1,3,Hibernating
usr_008195,170,3,1046.52,3,4,4,Loyal Customers
usr_003669,208,3,376.36,3,4,3,Loyal Customers
usr_012219,532,1,174.76,1,1,2,Hibernating
usr_013113,34,4,3032.22,4,5,5,Champions
usr_004465,2,4,1818.5,5,5,5,Champions
usr_009658,404,3,713.27,1,4,3,At Risk
usr_026710,47,2,1215.18,4,3,4,Loyal Customers
usr_000844,103,7,2193.96,3,5,5,Loyal Customers
usr_008418,76,5,2038.17,4,5,5,Champions
usr_016194,353,2,435.09,2,3,3,At Risk
usr_006688,359,2,5112.74,2,3,5,At Risk
usr_022203,75,3,2029.17,4,4,5,Champions
usr_020593,48,2,2188.48,4,3,5,Loyal Customers
usr_033221,36,2,1332.24,4,3,4,Loyal Customers
usr_027081,531,1,1454.22,1,1,4,Hibernating
usr_026242,388,3,1399.57,1,4,4,At Risk
usr_013294,416,2,268.7,1,3,2,At Risk
usr_033766,531,1,185.79,1,1,2,Hibernating
usr_023827,174,3,262.1,3,4,2,Promising/Active
usr_008746,41,2,193.95,4,3,2,Promising/Active
usr_005189,364,3,2485.59,2,4,5,At Risk
usr_029887,531,1,167.56,1,1,2,Hibernating
usr_036289,531,1,173.13,1,1,2,Hibernating
usr_002453,22,3,554.85,5,4,3,Loyal Customers
usr_006223,531,1,661.84,1,1,3,Hibernating
usr_014450,59,2,467.5,4,3,3,Loyal Customers
usr_008919,115,2,791.84,3,3,3,Loyal Customers
usr_009891,453,2,199.66,1,3,2,At Risk
usr_009675,12,2,626.94,5,3,3,Loyal Customers
usr_012293,67,3,1520.18,4,4,5,Champions
usr_034300,531,1,43.72,1,1,1,Hibernating
usr_008321,22,3,1607.42,5,4,5,Champions
usr_018557,531,1,1091.08,1,1,4,Hibernating
usr_001172,2,10,4380.1,5,5,5,Champions
usr_033091,527,2,450.61,1,3,3,At Risk
usr_002653,50,4,2602.83,4,5,5,Champions
usr_029215,191,4,3622.45,3,5,5,Loyal Customers
usr_033119,50,4,450.53,4,5,3,Loyal Customers
usr_004672,373,3,398.2,2,4,3,At Risk
usr_019134,57,2,400.11,4,3,3,Loyal Customers
usr_022997,531,1,157.76,1,1,2,Hibernating
usr_003587,17,5,728.79,5,5,3,Loyal Customers
usr_004889,531,1,1036.53,1,1,4,Hibernating
usr_028870,530,1,30.64,1,1,1,Hibernating
usr_024596,530,1,505.44,1,1,3,Hibernating
usr_006564,51,2,1602.34,4,3,5,Loyal Customers
usr_038593,530,1,144.55,1,1,2,Hibernating
usr_003654,0,5,1184.85,5,5,4,Champions
usr_018375,209,3,1573.31,3,4,5,Loyal Customers
usr_002999,347,5,674.47,2,5,3,At Risk
usr_002357,212,4,922.92,3,5,4,Loyal Customers
usr_019810,530,1,260.88,1,1,2,Hibernating
usr_015749,126,2,55.08,3,3,1,Promising/Active
usr_036745,25,2,185.58,5,3,2,Promising/Active
usr_009683,42,2,133.57,4,3,2,Promising/Active
usr_037521,530,1,282.36,1,1,2,Hibernating
usr_007164,466,2,419.63,1,3,3,At Risk
usr_000749,67,7,4182.26,4,5,5,Champions
usr_003251,203,5,1449.88,3,5,4,Loyal Customers
usr_017106,530,1,249.69,1,1,2,Hibernating
usr_037046,360,2,257.35,2,3,2,At Risk
usr_018954,86,3,378.93,4,4,3,Loyal Customers
usr_015620,5,3,2519.77,5,4,5,Champions
usr_016004,530,1,36.5,1,1,1,Hibernating
usr_010371,381,2,297.33,2,3,2,At Risk
usr_002520,8,4,516.05,5,5,3,Loyal Customers
usr_009629,530,1,176.75,1,1,2,Hibernating
usr_000835,364,5,2359.71,2,5,5,At Risk
usr_003652,390,3,518.33,1,4,3,At Risk
usr_015522,491,2,158.21,1,3,2,At Risk
usr_024560,358,2,1267.4,2,3,4,At Risk
usr_010471,530,1,29.11,1,1,1,Hibernating
usr_028814,530,1,935.7,1,1,4,Hibernating
usr_002476,23,5,601.44,5,5,3,Loyal Customers
usr_001269,72,8,1332.81,4,5,4,Champions
usr_000989,21,11,3904.88,5,5,5,Champions
usr_004202,350,3,137.87,2,4,2,At Risk
usr_012956,71,3,494.04,4,4,3,Loyal Customers
usr_035612,64,2,73.39,4,3,1,Promising/Active
usr_007610,24,2,1779.13,5,3,5,Loyal Customers
usr_002249,10,6,2421.68,5,5,5,Champions
usr_027926,530,1,138.85,1,1,2,Hibernating
usr_010049,364,2,707.27,2,3,3,At Risk
usr_003335,252,3,1404.75,2,4,4,At Risk
usr_010913,199,2,406.56,3,3,3,Loyal Customers
usr_025383,347,2,889.47,2,3,4,At Risk
usr_011394,124,4,2107.5,3,5,5,Loyal Customers
usr_023269,530,1,138.18,1,1,2,Hibernating
usr_011441,378,3,1427.09,2,4,4,At Risk
usr_028045,530,1,152.2,1,1,2,Hibernating
usr_024901,530,1,183.96,1,1,2,Hibernating
usr_003350,270,6,2844.3,2,5,5,At Risk
usr_006847,2,3,1026.41,5,4,4,Champions
usr_007028,530,1,64.86,1,1,1,Hibernating
usr_007530,124,2,700.66,3,3,3,Loyal Customers
usr_024450,530,1,185.6,1,1,2,Hibernating
usr_004984,530,1,277.8,1,1,2,Hibernating
usr_006999,395,2,291.08,1,3,2,At Risk
usr_006998,122,6,2404.88,3,5,5,Loyal Customers
usr_004908,6,3,613.37,5,4,3,Loyal Customers
usr_012149,274,2,300.03,2,3,2,At Risk
usr_031933,530,1,84.27,1,1,1,Hibernating
usr_010167,347,2,537.25,2,3,3,At Risk
usr_020235,448,2,234.94,1,3,2,At Risk
usr_000441,10,10,4807.12,5,5,5,Champions
usr_024287,482,2,173.4,1,3,2,At Risk
usr_010963,18,3,961.05,5,4,4,Champions
usr_008583,54,5,893.57,4,5,4,Champions
usr_016324,148,3,277.28,3,4,2,Promising/Active
usr_012150,529,1,1091.08,1,1,4,Hibernating
usr_030331,492,2,180.5,1,3,2,At Risk
usr_001769,147,5,1770.17,3,5,5,Loyal Customers
usr_022330,197,3,2000.41,3,4,5,Loyal Customers
usr_034224,472,2,152.34,1,3,2,At Risk
usr_027769,529,1,40.56,1,1,1,Hibernating
usr_007223,35,3,982.8,4,4,4,Champions
usr_003700,17,5,973.15,5,5,4,Champions
usr_001134,24,8,1436.09,5,5,4,Champions
usr_003456,8,3,675.53,5,4,3,Loyal Customers
usr_008571,102,2,979.72,3,3,4,Loyal Customers
usr_002734,341,4,2984.3,2,5,5,At Risk
usr_008382,63,3,630.09,4,4,3,Loyal Customers
usr_022055,88,2,460.96,4,3,3,Loyal Customers
usr_003423,71,3,2433.02,4,4,5,Champions
usr_014519,181,2,1155.75,3,3,4,Loyal Customers
usr_010715,370,3,735.44,2,4,3,At Risk
usr_033651,529,1,9.21,1,1,1,Hibernating
usr_022729,529,1,49.81,1,1,1,Hibernating
usr_010786,60,3,367.22,4,4,3,Loyal Customers
usr_006889,95,5,3347.95,4,5,5,Champions
usr_036137,529,1,91.17,1,1,1,Hibernating
usr_004623,124,3,332.24,3,4,2,Promising/Active
usr_006613,501,2,181.63,1,3,2,At Risk
usr_011030,529,1,177.46,1,1,2,Hibernating
usr_013541,38,4,3613.61,4,5,5,Champions
usr_006957,139,3,1092.97,3,4,4,Loyal Customers
usr_037306,205,2,1538.16,3,3,5,Loyal Customers
usr_037784,529,1,185.6,1,1,2,Hibernating
usr_020610,133,2,247.26,3,3,2,Promising/Active
usr_000417,30,13,3997.9,4,5,5,Champions
usr_000423,3,10,4074.63,5,5,5,Champions
usr_004734,26,3,2393.79,5,4,5,Champions
usr_010834,529,1,91.5,1,1,1,Hibernating
usr_032491,183,2,254.84,3,3,2,Promising/Active
usr_017389,529,1,176.32,1,1,2,Hibernating
usr_003868,62,4,1527.38,4,5,5,Champions
usr_018812,529,1,305.38,1,1,2,Hibernating
usr_033033,325,2,371.42,2,3,3,At Risk
usr_002375,11,4,2018.7,5,5,5,Champions
usr_025325,81,3,608.66,4,4,3,Loyal Customers
usr_006594,152,6,1221.26,3,5,4,Loyal Customers
usr_008043,529,1,68.27,1,1,1,Hibernating
usr_008255,318,3,1319.56,2,4,4,At Risk
usr_006544,249,3,1282.08,2,4,4,At Risk
usr_013139,353,2,794.88,2,3,3,At Risk
usr_034248,528,1,524.48,1,1,3,Hibernating
usr_013105,528,1,585.41,1,1,3,Hibernating
usr_004445,8,3,2031.4,5,4,5,Champions
usr_028527,0,2,1085.66,5,3,4,Loyal Customers
usr_000964,10,6,1110.96,5,5,4,Champions
